0,1.550975814830882,0.01,0.001
1,1.550975814830882,0.01,0.001
2,1.550975814830882,0.01,0.001
3,1.8419379095499395,0.01,0.001
4,1.8419379095499395,0.01,0.001
5,1.8419379095499395,0.01,0.001
6,1.2888809205874014,0.01,0.001
7,1.2888809205874014,0.01,0.001
8,1.2888809205874014,0.01,0.001
9,1.0106639219811235,0.01,0.001
10,1.0106639219811235,0.01,0.001
11,1.0106639219811235,0.01,0.001
12,1.2235247710505825,0.01,0.001
13,1.2235247710505825,0.01,0.001
14,1.2235247710505825,0.01,0.001
15,1.1288548275656973,0.01,0.001
16,1.1288548275656973,0.01,0.001
17,1.1288548275656973,0.01,0.001
18,2.2874110749932366,0.01,0.001
19,2.2874110749932366,0.01,0.001
20,2.2874110749932366,0.01,0.001
21,1.2008401568538436,0.01,0.001
22,1.2008401568538436,0.01,0.001
23,0.8711489144778448,0.01,0.001
24,0.8711489144778448,0.01,0.001
25,0.8711489144778448,0.01,0.001
26,0.7865566094840739,0.01,0.001
27,0.7865566094840739,0.01,0.001
28,0.7865566094840739,0.01,0.001
29,1.054175146571539,0.01,0.001
30,1.054175146571539,0.01,0.001
31,1.054175146571539,0.01,0.001
32,1.3098652783481763,0.01,0.001
33,1.3098652783481763,0.01,0.001
34,1.3098652783481763,0.01,0.001
35,1.092572110786438,0.01,0.001
36,1.092572110786438,0.01,0.001
37,0.8065477381070665,0.01,0.001
38,0.7722035439648484,0.01,0.001
39,0.7722035439648484,0.01,0.001
40,0.7722035439648484,0.01,0.001
41,1.3770665875518895,0.01,0.001
42,1.3770665875518895,0.01,0.001
43,1.3770665875518895,0.01,0.001
44,1.52450461807453,0.01,0.001
45,1.52450461807453,0.01,0.001
46,1.52450461807453,0.01,0.001
47,2.293145987156365,0.01,0.001
48,2.293145987156365,0.01,0.001
49,2.293145987156365,0.01,0.001
